timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
2019-12-04 19:11:00,0.00010000000111176632,0.0,0.0,0.0,0.00010000000111176632,0.00010000000111176632,0.0,0.0,0.00010000000111176632,0.00010000000111176632,0.0,0.00010000000111176632,0.00010000000111176632,0.0,0.0,0.0,0.0,0.0,0.00010000000111176632,0.00010000000111176632,0.0,0.00010000000111176632
2019-12-04 19:12:00,0.026821600000403123,0.016473600000608712,0.07582720002392307,0.05552160001388984,0.028716000004351372,0.021612000004097354,0.03615039999567671,0.05552160001388984,0.028716000004351372,0.026821600000403123,0.07860480002273107,0.021612000004097354,0.014408000002731569,0.06155520002357662,0.010296000000380445,0.016473600000608712,0.016473600000608712,0.010296000000380445,0.028716000004351372,0.028716000004351372,0.10731840001244564,0.014408000002731569
2019-12-04 19:13:00,0.020191200001136167,0.02471040000091307,0.12527200003387406,0.04083520000858698,0.06493600001340383,0.014308000001619803,0.06475039998986176,0.040132800007995684,0.06919840002228739,0.06493600001340383,0.19312800004991004,0.014781600002606865,0.007104000000254018,0.04616640001768246,0.006177600000228267,0.012355200000456534,0.0370656000013696,0.006177600000228267,0.021612000004097354,0.021612000004097354,0.19237280001107138,0.007104000000254018
2019-12-04 19:14:00,0.020191200001136167,0.0185328000006848,0.09204640002644737,0.07966400001896545,0.04312400000708294,0.04322400000819471,0.06909759998961817,0.07943520001936122,0.09213120002823416,0.04075600000214763,0.1942880000497098,0.04322400000819471,0.007677600002352847,0.1405584000494855,0.014414400000532623,0.0370656000013696,0.0370656000013696,0.014414400000532623,0.06909840002117562,0.06483600001229206,0.2052608000121836,0.0072040000013657846
2019-12-04 19:15:00,0.021612000004097354,0.02059200000076089,0.11104320002777968,0.1634416000379133,0.021612000004097354,0.03602000000682892,0.0890031999842904,0.07174080001641414,0.09213120002823416,0.05042800000956049,0.16268000004129135,0.04322400000819471,0.053269600015482865,0.18741120006598067,0.026769600000989158,0.04942080000182614,0.030888000001141336,0.012355200000456534,0.09213120002823416,0.08644800001638941,0.2645392000049469,0.0072040000013657846
2019-12-04 19:16:00,0.021612000004097354,0.030888000001141336,0.1580400000420923,0.13052960003187764,0.021612000004097354,0.014408000002731569,0.06978399998843088,0.040132800007995684,0.04359760000807,0.08654800001750118,0.09552640002584667,0.03602000000682892,0.04606560001411708,0.1412448000482982,0.02265120000083698,0.0370656000013696,0.0185328000006848,0.006177600000228267,0.09213120002823416,0.04322400000819471,0.20736800001031952,0.0072040000013657846
2019-12-04 19:17:00,0.05042800000956049,0.0370656000013696,0.19308000005185022,0.09892160002345918,0.021612000004097354,0.014408000002731569,0.07024159998763935,0.03183680000802269,0.061420800018822774,0.09355200001664343,0.1140656000279705,0.014408000002731569,0.05374320001646993,0.14893920005124528,0.016473600000608712,0.03912480000144569,0.02059200000076089,0.006177600000228267,0.09980880003058701,0.057632000010926276,0.20877280000422616,0.014881600003718631
2019-12-04 19:18:00,0.03602000000682892,0.0370656000013696,0.18964800005051075,0.09844800002247212,0.057632000010926276,0.021612000004097354,0.08396959998572129,0.040132800007995684,0.09213120002823416,0.08644800001638941,0.20198240005265689,0.021612000004097354,0.04606560001411708,0.18741120006598067,0.016473600000608712,0.04942080000182614,0.03912480000144569,0.006177600000228267,0.09213120002823416,0.08644800001638941,0.24954400000933674,0.007677600002352847
2019-12-04 19:19:00,0.057632000010926276,0.026769600000989158,0.12860320003528614,0.14828640003179316,0.08644800001638941,0.028816000005463138,0.09678239998538629,0.07244320001700544,0.09213120002823416,0.03365200000189361,0.26116480006749043,0.04322400000819471,0.04606560001411708,0.09256160003496916,0.02471040000091307,0.02471040000091307,0.04942080000182614,0.012355200000456534,0.03602000000682892,0.03602000000682892,0.2875056000193581,0.0072040000013657846
2019-12-04 19:20:00,0.08644800001638941,0.030888000001141336,0.15688000004229252,0.11979680002696114,0.08644800001638941,0.021612000004097354,0.087630399986665,0.03160800000841846,0.09213120002823416,0.020191200001136167,0.2575040000665467,0.04322400000819471,0.021612000004097354,0.04616640001768246,0.02059200000076089,0.012355200000456534,0.04942080000182614,0.006177600000228267,0.021612000004097354,0.021612000004097354,0.260324800019589,0.007677600002352847
2019-12-04 19:21:00,0.03365200000189361,0.0185328000006848,0.09157280002546031,0.06830880001507467,0.08644800001638941,0.04322400000819471,0.08259679998809588,0.08818880001854268,0.09213120002823416,0.020191200001136167,0.2609360000678862,0.028816000005463138,0.0072040000013657846,0.04616640001768246,0.012355200000456534,0.012355200000456534,0.04942080000182614,0.014414400000532623,0.021612000004097354,0.021612000004097354,0.2453296000167029,0.007677600002352847
2019-12-04 19:22:00,0.029077600007440196,0.012355200000456534,0.038844800012157066,0.02391360000547138,0.1069296000241593,0.06251360001260764,0.05605599999034894,0.12308000003031339,0.05057840001245495,0.027885600004083244,0.14348160003646626,0.01867040000433917,0.01063600000270526,0.04616640001768246,0.006177600000228267,0.02265120000083698,0.0370656000013696,0.02471040000091307,0.03617040000972338,0.08521760001895018,0.16659680000520893,0.05802240001867176
2019-12-04 19:23:00,0.13706720003392547,0.030888000001141336,0.0,0.0,0.17032640004254063,0.10475360002237721,0.0507936000067275,0.0,0.1367040000477573,0.11575520003316342,0.0,0.03346880000754027,0.025434400005906355,0.0,0.006177600000228267,0.028828800001065247,0.04118400000152178,0.0185328000006848,0.08268720002524788,0.16920480004046112,0.1499839999996766,0.059727200019551674
2019-12-04 19:24:00,0.10135760002958705,0.035006400001293514,0.0,0.0,0.18863040004725917,0.09377120001954609,0.05925920000663609,0.0,0.19204160006484017,0.1652928000439715,0.0,0.03346880000754027,0.025434400005906355,0.0,0.006177600000228267,0.02471040000091307,0.04942080000182614,0.014414400000532623,0.13884480004344368,0.08579920002011932,0.17505760000130977,0.04010960001323838
2019-12-04 19:25:00,0.15422720004062285,0.03912480000144569,0.0,0.0,0.10410320002483786,0.1004064000226208,0.05125120000593597,0.0,0.17144960005680332,0.16872480004531099,0.0,0.0336976000071445,0.02638160000788048,0.0,0.006177600000228267,0.016473600000608712,0.035006400001293514,0.016473600000608712,0.07046960001753177,0.055220000016561244,0.1513888000008592,0.057832800015603425
2019-12-04 19:26:00,0.10135760002958705,0.032947200001217425,0.0,0.0,0.06232400001681526,0.09377120001954609,0.05125120000593597,0.0,0.07046960001753177,0.1652928000439715,0.0,0.056146400012949016,0.0665640000224812,0.0,0.012355200000456534,0.02265120000083698,0.014414400000532623,0.014414400000532623,0.06712880001578014,0.12097120003818418,0.1513888000008592,0.04010960001323838
2019-12-04 19:27:00,0.15422720004062285,0.03912480000144569,0.0,0.0,0.06712880001578014,0.1010928000214335,0.04713280000578379,0.0,0.1133936000369431,0.16872480004531099,0.0,0.07067200001620222,0.09637760003170115,0.0,0.02059200000076089,0.014414400000532623,0.02265120000083698,0.0185328000006848,0.06232400001681526,0.07046960001753177,0.13920320000033826,0.06835200002387865
2019-12-04 19:28:00,0.07962160002352903,0.02059200000076089,0.0,0.0,0.06232400001681526,0.05968960001337109,0.055140800006483914,0.0,0.07046960001753177,0.07792400001562783,0.0,0.05200160001186305,0.08608160002768273,0.0,0.016473600000608712,0.030888000001141336,0.014414400000532623,0.012355200000456534,0.14227680004478316,0.1315648000309011,0.1628720000044268,0.04435520001425175
2019-12-04 19:29:00,0.12265280002975487,0.02059200000076089,0.0,0.0,0.10913120002805954,0.05226800001037191,0.05491200000687968,0.0,0.0655272000185505,0.06363280001460225,0.0,0.05200160001186305,0.08608160002768273,0.0,0.016473600000608712,0.035006400001293514,0.02059200000076089,0.006177600000228267,0.10135760002958705,0.17972960004408378,0.1621696000038355,0.02638160000788048
2019-12-04 19:30:00,0.06978320001871907,0.016473600000608712,0.0,0.0,0.07046960001753177,0.06701120001525851,0.04713280000578379,0.0,0.06209520001721103,0.06020080001326278,0.0,0.06346800001483643,0.08608160002768273,0.0,0.016473600000608712,0.02471040000091307,0.016473600000608712,0.0185328000006848,0.13884480004344368,0.08579920002011932,0.13920320000397624,0.09637760003170115
2019-12-04 19:31:00,0.04921840001043165,0.012355200000456534,0.0,0.0,0.10913120002805954,0.06256400001439033,0.0629200000075798,0.0,0.0655272000185505,0.04921840001043165,0.0,0.08985920002305647,0.06493680001585744,0.0,0.0185328000006848,0.03912480000144569,0.02059200000076089,0.010296000000380445,0.19761440006186604,0.14986880003561964,0.18583840000792406,0.044104800010245526
2019-12-04 19:32:00,0.057632000010926276,0.028828800001065247,0.1503456000391452,0.07244320001700544,0.03602000000682892,0.028816000005463138,0.07298719999016612,0.056224000014481135,0.06485280002016225,0.057632000010926276,0.1289808000328776,0.04322400000819471,0.011109600003692321,0.1265424000484927,0.014414400000532623,0.035006400001293514,0.026769600000989158,0.012355200000456534,0.0394520000081684,0.09010880001733312,0.21674400001211325,0.011109600003692321
2019-12-04 19:33:00,0.03365200000189361,0.0370656000013696,0.1880304000515025,0.11420960002578795,0.021612000004097354,0.021612000004097354,0.0784783999879437,0.06520640001326683,0.03602000000682892,0.08644800001638941,0.09505280002485961,0.028816000005463138,0.038388000011764234,0.11541600004420616,0.0185328000006848,0.030888000001141336,0.0185328000006848,0.010296000000380445,0.021612000004097354,0.08644800001638941,0.23314400001618196,0.02303280000705854
2019-12-04 19:34:00,0.057632000010926276,0.026769600000989158,0.1320352000366256,0.07196960001601838,0.057632000010926276,0.04322400000819471,0.06406399999104906,0.07966400001896545,0.061420800018822774,0.03365200000189361,0.14436960003877175,0.021612000004097354,0.021612000004097354,0.1477952000532241,0.012355200000456534,0.03912480000144569,0.028828800001065247,0.014414400000532623,0.061420800018822774,0.08644800001638941,0.19026560001657344,0.007677600002352847
2019-12-04 19:35:00,0.03602000000682892,0.026769600000989158,0.14265120003619813,0.07196960001601838,0.08644800001638941,0.028816000005463138,0.09266399998523411,0.09681440002168529,0.09213120002823416,0.057632000010926276,0.2575040000665467,0.028816000005463138,0.007677600002352847,0.18741120006598067,0.012355200000456534,0.04942080000182614,0.04942080000182614,0.016473600000608712,0.09213120002823416,0.08644800001638941,0.27532000001883716,0.030710400009411387
2019-12-04 19:36:00,0.020191200001136167,0.030888000001141336,0.15688000004229252,0.07407680001779227,0.03602000000682892,0.02303280000705854,0.06978399998843088,0.07337440001720097,0.03602000000682892,0.08644800001638941,0.12713440003426513,0.014408000002731569,0.038388000011764234,0.13872800005265162,0.012355200000456534,0.0370656000013696,0.02471040000091307,0.012355200000456534,0.03602000000682892,0.08644800001638941,0.20736800000668154,0.021612000004097354
2019-12-04 19:37:00,0.021612000004097354,0.030888000001141336,0.16147200004343176,0.07196960001601838,0.057632000010926276,0.04322400000819471,0.07870719998754794,0.08889120001913398,0.061420800018822774,0.08644800001638941,0.15336800003933604,0.014408000002731569,0.021612000004097354,0.06581760002518422,0.012355200000456534,0.0185328000006848,0.028828800001065247,0.014414400000532623,0.021612000004097354,0.03602000000682892,0.23384640001677326,0.007677600002352847
2019-12-04 19:38:00,0.021612000004097354,0.0185328000006848,0.0893008000239206,0.032310400009009754,0.03602000000682892,0.028816000005463138,0.060174399990501115,0.07174080001641414,0.09213120002823416,0.03365200000189361,0.1942880000497098,0.021612000004097354,0.007677600002352847,0.08037600003081025,0.006177600000228267,0.02059200000076089,0.0370656000013696,0.012355200000456534,0.021612000004097354,0.057632000010926276,0.17878240000572987,0.0072040000013657846
2019-12-04 19:39:00,0.021612000004097354,0.012355200000456534,0.06205600001703715,0.09565440002188552,0.057632000010926276,0.014408000002731569,0.06040319999010535,0.032310400009009754,0.09213120002823416,0.020191200001136167,0.20907520005494007,0.028816000005463138,0.021612000004097354,0.09819680003420217,0.016473600000608712,0.026769600000989158,0.03912480000144569,0.006177600000228267,0.061420800018822774,0.03602000000682892,0.17948480000632117,0.007677600002352847
2019-12-04 19:40:00,0.021612000004097354,0.012355200000456534,0.06205600001703715,0.04036160000759992,0.03602000000682892,0.021612000004097354,0.05559839999114047,0.04036160000759992,0.09213120002823416,0.020191200001136167,0.18719520004742662,0.021612000004097354,0.007677600002352847,0.15237120005258475,0.006177600000228267,0.03912480000144569,0.0370656000013696,0.006177600000228267,0.09213120002823416,0.057632000010926276,0.16519200000766432,0.007677600002352847
2019-12-04 19:41:00,0.021612000004097354,0.012355200000456534,0.06205600001703715,0.09565440002188552,0.057632000010926276,0.04322400000819471,0.08396959998572129,0.12237760002972209,0.09213120002823416,0.020191200001136167,0.2105072000522341,0.028816000005463138,0.021612000004097354,0.13872800005265162,0.016473600000608712,0.0370656000013696,0.03912480000144569,0.02059200000076089,0.03602000000682892,0.08644800001638941,0.24954400000569876,0.038388000011764234
2019-12-04 19:42:00,0.13706720003392547,0.028828800001065247,0.0,0.0,0.16186080004263204,0.10841440002332092,0.0507936000067275,0.007092800002283184,0.09792560002824757,0.12285920003341744,0.011355200003890786,0.04516400001011789,0.02638160000788048,0.0042624000016076025,0.006177600000228267,0.032947200001217425,0.032947200001217425,0.02059200000076089,0.0792552000239084,0.16920480004046112,0.1499839999996766,0.09637760003170115
2019-12-04 19:43:00,0.07962160002352903,0.02059200000076089,0.0,0.0,0.07046960001753177,0.07067200001620222,0.051022400006331736,0.0,0.06209520001721103,0.07792400001562783,0.0,0.08619840002211276,0.057832800015603425,0.0,0.016473600000608712,0.02471040000091307,0.016473600000608712,0.02059200000076089,0.1312672000422026,0.08579920002011932,0.15068640000390587,0.09637760003170115
2019-12-04 19:44:00,0.04921840001043165,0.012355200000456534,0.0,0.0,0.10913120002805954,0.06256400001439033,0.05903040000703186,0.0,0.0655272000185505,0.04921840001043165,0.0,0.07933440001943382,0.03916240001126425,0.0,0.014414400000532623,0.03912480000144569,0.02059200000076089,0.010296000000380445,0.19761440006186604,0.14986880003561964,0.17435520000799443,0.044104800010245526
2019-12-04 19:45:00,0.06363280001460225,0.02265120000083698,0.0,0.0,0.07046960001753177,0.09803360002842965,0.051022400006331736,0.0,0.06209520001721103,0.10844480002924684,0.0,0.05213920001187944,0.03573040000992478,0.0,0.010296000000380445,0.0185328000006848,0.016473600000608712,0.014414400000532623,0.08786960002180422,0.08099440002115443,0.15068640000390587,0.04125360001125955
2019-12-04 19:46:00,0.08079280002129963,0.028828800001065247,0.0,0.0,0.12446080003064708,0.05236800001148367,0.04736160000538803,0.0,0.127121600042301,0.15431040004114038,0.0,0.0336976000071445,0.02638160000788048,0.0,0.006177600000228267,0.02265120000083698,0.028828800001065247,0.010296000000380445,0.0655272000185505,0.11623520002831356,0.13990560000456753,0.03690640001150314
2019-12-04 19:47:00,0.08268720002524788,0.030888000001141336,0.0,0.0,0.08099440002115443,0.05226800001037191,0.03958240000429214,0.0,0.0807656000215502,0.1549968000399531,0.0,0.044935200010513654,0.044104800010245526,0.0,0.006177600000228267,0.02471040000091307,0.02059200000076089,0.006177600000228267,0.1312672000422026,0.08579920002011932,0.11693920000107028,0.02638160000788048
2019-12-04 19:48:00,0.060951200019189855,0.016473600000608712,0.0,0.0,0.0517992000131926,0.10475360002237721,0.055140800006483914,0.0,0.0517992000131926,0.0676280000116094,0.0,0.05557120001321891,0.03573040000992478,0.0,0.010296000000380445,0.030888000001141336,0.012355200000456534,0.02059200000076089,0.18388640005650814,0.08543280002049869,0.1628720000044268,0.0802920000278391
2019-12-04 19:49:00,0.13706720003392547,0.028828800001065247,0.0,0.0,0.12446080003064708,0.11207520002426463,0.0636064000063925,0.0,0.127121600042301,0.12285920003341744,0.0,0.03346880000754027,0.025434400005906355,0.0,0.006177600000228267,0.028828800001065247,0.030888000001141336,0.02471040000091307,0.18388640005650814,0.08543280002049869,0.187945600002422,0.09980960003304062
2019-12-04 19:50:00,0.07678000001760665,0.02059200000076089,0.0,0.0,0.18863040004725917,0.11207520002426463,0.05445440000767121,0.0,0.19204160006484017,0.07678000001760665,0.0,0.03346880000754027,0.02638160000788048,0.0,0.006177600000228267,0.016473600000608712,0.04942080000182614,0.02471040000091307,0.0775736000177858,0.06232400001681526,0.1607648000062909,0.09980960003304062
2019-12-04 19:51:00,0.0511128000143799,0.012355200000456534,0.0,0.0,0.18863040004725917,0.07067200001620222,0.04324320000523585,0.0,0.19204160006484017,0.049904800009244354,0.0,0.0336976000071445,0.0188040000066394,0.0,0.006177600000228267,0.02265120000083698,0.04736160000175005,0.02059200000076089,0.0655272000185505,0.11623520002831356,0.1277200000040466,0.09637760003170115
